InventoryId,Store,Brand,Description,Size,SalesQuantity,SalesDollars,SalesPrice,SalesDate,Volume,Classification,ExciseTax,VendorNo,VendorName,month,day_of_week,day_of_month
15_WANBORNE_4196,15,4196,Bacardi Dragon Berry Rum,750mL,3,35.97,11.99,2016-02-27,750,1,2.36,480,BACARDI USA INC            ,2,5,27
14_BROMWICH_4416,14,4416,Cruzan Coconut Flavored Rum,750mL,1,9.99,9.99,2016-02-27,750,1,0.79,12546,JIM BEAM BRANDS COMPANY    ,2,5,27
15_WANBORNE_4491,15,4491,Calvados Marquis De St Loup,750mL,1,28.99,28.99,2016-02-27,750,2,0.11,9165,ULTRA BEVERAGE COMPANY LLP ,2,5,27
17_OLDHAM_5952,17,5952,Jagermeister Liqueur,50mL,4,7.96,1.99,2016-02-27,50,1,0.21,3089,SIDNEY FRANK IMPORTING CO  ,2,5,27
1_HARDERSFIELD_16829,1,16829,C Y Toro Gran Reserva Cab Sv,750mL,1,13.99,13.99,2016-02-27,750,2,0.11,516,BANFI PRODUCTS CORP        ,2,5,27
16_LUNDY_3847,16,3847,Grey Goose Vodka,50mL,1,3.99,3.99,2016-02-27,50,1,0.05,480,BACARDI USA INC            ,2,5,27
10_HORNSEY_3568,10,3568,Pearl Cucumber Vodka,50mL,1,0.99,0.99,2016-02-27,50,1,0.05,8352,LUXCO INC                  ,2,5,27
15_WANBORNE_3161,15,3161,New Amsterdam Red Berry,750mL,1,10.99,10.99,2016-02-27,750,1,0.79,3252,E & J GALLO WINERY         ,2,5,27
10_HORNSEY_4243,10,4243,Bacardi Superior Rum,1.75L,1,23.99,23.99,2016-02-27,1750,1,1.84,480,BACARDI USA INC            ,2,5,27
19_WINTERVALE_3497,19,3497,Johnnie Walker Platinum,750mL,1,99.99,99.99,2016-02-27,750,1,0.79,3960,DIAGEO NORTH AMERICA INC   ,2,5,27
14_BROMWICH_1771,14,1771,Jack Daniels Tennessee Fire,50mL,4,11.96,2.99,2016-02-27,50,1,0.21,1128,BROWN-FORMAN CORP          ,2,5,27
16_LUNDY_8107,16,8107,Wild Turkey 101,1.75L,1,34.99,34.99,2016-02-27,1750,1,1.84,11567,CAMPARI AMERICA            ,2,5,27
15_WANBORNE_2586,15,2586,Jameson Irish Whiskey,50mL,4,11.96,2.99,2016-02-27,50,1,0.21,17035,PERNOD RICARD USA          ,2,5,27
12_LEESIDE_4265,12,4265,Capt Morgan Spiced Rum,375mL,1,10.99,10.99,2016-02-27,375,1,0.39,3960,DIAGEO NORTH AMERICA INC   ,2,5,27
14_BROMWICH_3201,14,3201,Plymouth Gin,750mL,1,29.99,29.99,2016-02-27,750,1,0.79,17035,PERNOD RICARD USA          ,2,5,27
19_WINTERVALE_3938,19,3938,Stolichnaya,750mL,1,19.99,19.99,2016-02-27,750,1,0.79,8664,"STOLI GROUP,(USA) LLC      ",2,5,27
11_CARDEND_33278,11,33278,Villa Cornaro Pnt Grigio LTD,750mL,1,8.99,8.99,2016-02-27,750,2,0.11,4425,MARTIGNETTI COMPANIES,2,5,27
1_HARDERSFIELD_42099,1,42099,Bota Box Pnt Grigio Cal,3L,2,35.98,17.99,2016-02-27,3000,2,0.9,2242,DELICATO VINEYARDS INC     ,2,5,27
1_HARDERSFIELD_5877,1,5877,Ryans Irish Cream,50mL,3,2.97,0.99,2016-02-27,50,1,0.16,8004,SAZERAC CO INC             ,2,5,27
13_TARMSWORTH_4222,13,4222,Bacardi Gold Rum,750mL,1,11.99,11.99,2016-02-27,750,1,0.79,480,BACARDI USA INC            ,2,5,27
15_WANBORNE_23229,15,23229,Ch St Jean Belle Terre Chard,750mL,2,29.98,14.99,2016-02-27,750,2,0.22,9819,TREASURY WINE ESTATES      ,2,5,27
10_HORNSEY_43873,10,43873,Duckhorn Cab Svgn Napa,750mL,1,71.99,71.99,2016-02-27,750,2,0.11,4425,MARTIGNETTI COMPANIES,2,5,27
1_HARDERSFIELD_8033,1,8033,Jack Daniels No 7 Black,50mL,1,2.99,2.99,2016-02-27,50,1,0.05,1128,BROWN-FORMAN CORP          ,2,5,27
13_TARMSWORTH_1261,13,1261,Jim Beam Kentucky Fire,50mL,1,0.99,0.99,2016-02-27,50,1,0.05,12546,JIM BEAM BRANDS COMPANY    ,2,5,27
1_HARDERSFIELD_3598,1,3598,Ice Pik Vodka,750mL,1,13.99,13.99,2016-02-27,750,1,0.79,8150,SEA HAGG DISTILLERY LLC    ,2,5,27
15_WANBORNE_40054,15,40054,Campo Viejo Tempranillo RSV,750mL,1,12.99,12.99,2016-02-27,750,2,0.11,17035,PERNOD RICARD USA          ,2,5,27
17_OLDHAM_8497,17,8497,Kamora Coffee,750mL,1,10.99,10.99,2016-02-27,750,1,0.79,12546,JIM BEAM BRANDS COMPANY    ,2,5,27
17_OLDHAM_6225,17,6225,St Germain Liqueur,50mL,1,3.99,3.99,2016-02-27,50,1,0.05,480,BACARDI USA INC            ,2,5,27
1_HARDERSFIELD_8961,1,8961,Jose Cuervo Especial,50mL,15,22.35,1.49,2016-02-27,50,1,0.79,7245,PROXIMO SPIRITS INC.       ,2,5,27
11_CARDEND_31320,11,31320,La Vieille Ferme Rose Vntoux,750mL,3,20.97,6.99,2016-02-27,750,2,0.34,1587,VINEYARD BRANDS INC        ,2,5,27
15_WANBORNE_8082,15,8082,Baileys Irish Cream,1.75L,9,305.91,33.99,2016-02-27,1750,1,16.54,3960,DIAGEO NORTH AMERICA INC   ,2,5,27
1_HARDERSFIELD_3133,1,3133,Svedka Strwbry Lemonad Vodka,750mL,1,10.99,10.99,2016-02-27,750,1,0.79,1392,CONSTELLATION BRANDS INC   ,2,5,27
15_WANBORNE_7978,15,7978,M & R X Dry Vermouth,750mL,1,7.49,7.49,2016-02-27,750,1,0.79,480,BACARDI USA INC            ,2,5,27
14_BROMWICH_2085,14,2085,Jesse James America's Outlaw,750mL,1,13.99,13.99,2016-02-27,750,1,0.79,653,STATE WINE & SPIRITS   ,2,5,27
14_BROMWICH_8236,14,8236,Jim Beam,50mL,2,2.98,1.49,2016-02-27,50,1,0.1,12546,JIM BEAM BRANDS COMPANY    ,2,5,27
16_LUNDY_4283,16,4283,Hochstadter's Slow and Low,750mL,1,18.99,18.99,2016-02-27,750,1,0.79,9165,ULTRA BEVERAGE COMPANY LLP ,2,5,27
14_BROMWICH_3877,14,3877,Smirnoff Green Apple Vodka,750mL,1,12.99,12.99,2016-02-27,750,1,0.79,3960,DIAGEO NORTH AMERICA INC   ,2,5,27
15_WANBORNE_812,15,812,Jagermeister Liqueur,Liter,4,83.96,20.99,2016-02-27,1000,1,4.2,3089,SIDNEY FRANK IMPORTING CO  ,2,5,27
19_WINTERVALE_1278,19,1278,Jim Beam Black,1.75L,2,69.98,34.99,2016-02-27,1750,1,3.67,12546,JIM BEAM BRANDS COMPANY    ,2,5,27
17_OLDHAM_3915,17,3915,Sauza Silver Tequila,750mL,1,12.99,12.99,2016-02-27,750,1,0.79,12546,JIM BEAM BRANDS COMPANY    ,2,5,27
15_WANBORNE_8526,15,8526,Chambord Royale de France,750mL,1,27.99,27.99,2016-02-27,750,1,0.79,1128,BROWN-FORMAN CORP          ,2,5,27
1_HARDERSFIELD_33874,1,33874,Bella Sera Pinot Grigio Del,1.5L,2,19.98,9.99,2016-02-27,1500,2,0.45,3252,E & J GALLO WINERY         ,2,5,27
13_TARMSWORTH_8840,13,8840,Burnetts Gin,1.75L,1,13.99,13.99,2016-02-27,1750,1,1.84,3924,HEAVEN HILL DISTILLERIES   ,2,5,27
15_WANBORNE_16843,15,16843,Barefoot Cellars Red Moscato,750mL,3,18.87,6.29,2016-02-27,750,2,0.34,3252,E & J GALLO WINERY         ,2,5,27
15_WANBORNE_25163,15,25163,Colavita Pnt Nr,750mL,12,59.88,4.99,2016-02-27,750,2,1.35,4425,MARTIGNETTI COMPANIES,2,5,27
10_HORNSEY_5253,10,5253,Kahlua Original Mudslide RTD,1.75L,1,17.99,17.99,2016-02-27,1750,1,1.84,17035,PERNOD RICARD USA          ,2,5,27
19_WINTERVALE_3351,19,3351,Pinnacle Whipped Vodka,1.75L,1,16.99,16.99,2016-02-27,1750,1,1.84,12546,JIM BEAM BRANDS COMPANY    ,2,5,27
11_CARDEND_23739,11,23739,Liberty School Cab Svgn,750mL,3,35.85,11.95,2016-02-27,750,2,0.34,4425,MARTIGNETTI COMPANIES,2,5,27
13_TARMSWORTH_17345,13,17345,Bogle Essential Red,750mL,1,10.99,10.99,2016-02-27,750,2,0.11,4425,MARTIGNETTI COMPANIES,2,5,27
1_HARDERSFIELD_44072,1,44072,Bogle Russian River Pnt Nr,750mL,1,10.99,10.99,2016-02-27,750,2,0.11,4425,MARTIGNETTI COMPANIES,2,5,27
15_WANBORNE_3227,15,3227,Taaka Gin,1.75L,5,44.95,8.99,2016-02-27,1750,1,9.19,8004,SAZERAC CO INC             ,2,5,27
19_WINTERVALE_2432,19,2432,Crown Royal,750mL,2,45.98,22.99,2016-02-27,750,1,1.57,3960,DIAGEO NORTH AMERICA INC   ,2,5,27
16_LUNDY_24779,16,24779,Straccali Chianti,1.5L,2,19.98,9.99,2016-02-27,1500,2,0.45,6785,PALM BAY INTERNATIONAL INC ,2,5,27
14_BROMWICH_408,14,408,Wild Turkey American Honey,750mL,1,17.99,17.99,2016-02-27,750,1,0.79,11567,CAMPARI AMERICA            ,2,5,27
10_HORNSEY_4135,10,4135,Smirnoff Blueberry Vodka,50mL,24,23.76,0.99,2016-02-27,50,1,1.26,3960,DIAGEO NORTH AMERICA INC   ,2,5,27
16_LUNDY_37786,16,37786,Lindemans Bin 45 Cab Svgn,1.5L,4,35.96,8.99,2016-02-27,1500,2,0.9,4425,MARTIGNETTI COMPANIES,2,5,27
13_TARMSWORTH_1237,13,1237,Jack Daniels Single Barrel,750mL,1,49.99,49.99,2016-02-27,750,1,0.79,1128,BROWN-FORMAN CORP          ,2,5,27
11_CARDEND_24047,11,24047,Kikkoman Plum Wine,750mL,1,8.99,8.99,2016-02-27,750,2,0.11,10754,PERFECTA WINES             ,2,5,27
10_HORNSEY_6655,10,6655,Carlo Rossi Paisano Calif,1.5L,1,6.99,6.99,2016-02-27,1500,2,0.22,3252,E & J GALLO WINERY         ,2,5,27
10_HORNSEY_8203,10,8203,Grand Marnier,50mL,2,5.98,2.99,2016-02-27,50,1,0.1,8112,MOET HENNESSY USA INC      ,2,5,27
1_HARDERSFIELD_24686,1,24686,Barco Negro Douro,750mL,1,7.99,7.99,2016-02-27,750,2,0.11,9165,ULTRA BEVERAGE COMPANY LLP ,2,5,27
16_LUNDY_21032,16,21032,Taylor Fladgate 10-Yr Tawny,750mL,1,23.99,23.99,2016-02-27,750,2,0.11,4692,KOBRAND CORPORATION        ,2,5,27
1_HARDERSFIELD_4413,1,4413,Casamigos Blanco,50mL,4,7.96,1.99,2016-02-27,50,1,0.21,6213,MHW LTD                    ,2,5,27
14_BROMWICH_3951,14,3951,Hornitos Reposado Tequila,50mL,3,7.47,2.49,2016-02-27,50,1,0.16,12546,JIM BEAM BRANDS COMPANY    ,2,5,27
1_HARDERSFIELD_3486,1,3486,Tanqueray,375mL,1,12.99,12.99,2016-02-27,375,1,0.39,3960,DIAGEO NORTH AMERICA INC   ,2,5,27
10_HORNSEY_39654,10,39654,Sutter Home Pnt Grigio Cal,1.5L,1,9.99,9.99,2016-02-27,1500,2,0.22,8892,TRINCHERO FAMILY ESTATES   ,2,5,27
15_WANBORNE_18106,15,18106,Barefoot Cellars Pink Moscat,1.5L,2,23.98,11.99,2016-02-27,1500,2,0.45,3252,E & J GALLO WINERY         ,2,5,27
13_TARMSWORTH_3505,13,3505,Tito's Handmade Vodka,750mL,2,37.98,18.99,2016-02-27,750,1,1.57,4425,MARTIGNETTI COMPANIES,2,5,27
11_CARDEND_26558,11,26558,King Est Pnt Nr Ore,750mL,1,27.99,27.99,2016-02-27,750,2,0.11,4425,MARTIGNETTI COMPANIES,2,5,27
12_LEESIDE_8111,12,8111,Smirnoff 80 Proof,50mL,3,2.97,0.99,2016-02-27,50,1,0.16,3960,DIAGEO NORTH AMERICA INC   ,2,5,27
15_WANBORNE_11437,15,11437,Schug Svgn Bl Sonoma Vly,750mL,1,15.99,15.99,2016-02-27,750,2,0.11,4425,MARTIGNETTI COMPANIES,2,5,27
10_HORNSEY_5921,10,5921,RumChata Liqueur,750mL,6,119.94,19.99,2016-02-27,750,1,4.72,6213,MHW LTD                    ,2,5,27
1_HARDERSFIELD_8288,1,8288,Korbel Brut,750mL,6,77.94,12.99,2016-02-27,750,2,0.68,1128,BROWN-FORMAN CORP          ,2,5,27
17_OLDHAM_3180,17,3180,New Amsterdam Vodka,1.75L,1,16.99,16.99,2016-02-27,1750,1,1.84,3252,E & J GALLO WINERY         ,2,5,27
1_HARDERSFIELD_11827,1,11827,Cupcake Merlot,750mL,1,7.99,7.99,2016-02-27,750,2,0.11,9815,WINE GROUP INC             ,2,5,27
16_LUNDY_5438,16,5438,Emmets Irish Cream,750mL,1,9.99,9.99,2016-02-27,750,1,0.79,3960,DIAGEO NORTH AMERICA INC   ,2,5,27
1_HARDERSFIELD_1039,1,1039,Three Olives Vodka w/Flask,750mL,2,25.98,12.99,2016-02-27,750,1,1.57,7245,PROXIMO SPIRITS INC.       ,2,5,27
14_BROMWICH_3878,14,3878,Smirnoff 80 Proof,750mL,3,38.97,12.99,2016-02-27,750,1,2.36,3960,DIAGEO NORTH AMERICA INC   ,2,5,27
11_CARDEND_4199,11,4199,Sauza Blanco Tequila,1.75L,1,24.99,24.99,2016-02-27,1750,1,1.84,12546,JIM BEAM BRANDS COMPANY    ,2,5,27
15_WANBORNE_44916,15,44916,Ferreira Dona Antonio RSV,750mL,2,39.98,19.99,2016-02-27,750,2,0.22,90024,VINILANDIA USA             ,2,5,27
14_BROMWICH_8166,14,8166,Mount Gay Eclipse,750mL,2,39.98,19.99,2016-02-27,750,1,1.57,7239,REMY COINTREAU USA INC     ,2,5,27
1_HARDERSFIELD_6499,1,6499,Kinky Liqueur,750mL,1,17.99,17.99,2016-02-27,750,1,0.79,7153,PINE STATE TRADING CO      ,2,5,27
11_CARDEND_1869,11,1869,Oban 14-Yr Single Malt,750mL,1,61.99,61.99,2016-02-27,750,1,0.79,3960,DIAGEO NORTH AMERICA INC   ,2,5,27
14_BROMWICH_8159,14,8159,Jose Cuervo Especial,1.75L,3,77.97,25.99,2016-02-27,1750,1,5.51,7245,PROXIMO SPIRITS INC.       ,2,5,27
1_HARDERSFIELD_8171,1,8171,Leroux Blackberry Brandy,50mL,3,2.97,0.99,2016-02-27,50,1,0.16,12546,JIM BEAM BRANDS COMPANY    ,2,5,27
17_OLDHAM_1273,17,1273,Jim Beam Choice,1.75L,1,28.99,28.99,2016-02-27,1750,1,1.84,12546,JIM BEAM BRANDS COMPANY    ,2,5,27
14_BROMWICH_8107,14,8107,Wild Turkey 101,1.75L,2,69.98,34.99,2016-02-27,1750,1,3.67,11567,CAMPARI AMERICA            ,2,5,27
16_LUNDY_5364,16,5364,Kahlua,1.75L,1,31.99,31.99,2016-02-27,1750,1,1.84,17035,PERNOD RICARD USA          ,2,5,27
17_OLDHAM_3630,17,3630,Stolichnaya Razberi,1.75L,2,51.98,25.99,2016-02-27,1750,1,3.67,8664,"STOLI GROUP,(USA) LLC      ",2,5,27
15_WANBORNE_15252,15,15252,Bota Mini Chard,500mL,2,7.98,3.99,2016-02-27,500,2,0.15,2242,DELICATO VINEYARDS INC     ,2,5,27
1_HARDERSFIELD_19381,1,19381,O Wines Chard,750mL,1,9.99,9.99,2016-02-27,750,2,0.11,8673,STE MICHELLE WINE ESTATES  ,2,5,27
10_HORNSEY_2120,10,2120,Canadian Club,1.75L,9,134.91,14.99,2016-02-27,1750,1,16.54,12546,JIM BEAM BRANDS COMPANY    ,2,5,27
10_HORNSEY_3104,10,3104,Smirnoff Whipped Cream,750mL,2,21.98,10.99,2016-02-27,750,1,1.57,3960,DIAGEO NORTH AMERICA INC   ,2,5,27
16_LUNDY_41213,16,41213,A to Z Pnt Nr Ore,750mL,1,13.95,13.95,2016-02-27,750,2,0.11,9165,ULTRA BEVERAGE COMPANY LLP ,2,5,27
11_CARDEND_13854,11,13854,Mark West Pnt Nr RRV,750mL,1,18.99,18.99,2016-02-27,750,2,0.11,1392,CONSTELLATION BRANDS INC   ,2,5,27
1_HARDERSFIELD_3639,1,3639,Burnetts Peach Vodka,1.75L,1,9.99,9.99,2016-02-27,1750,1,1.84,3924,HEAVEN HILL DISTILLERIES   ,2,5,27
10_HORNSEY_5312,10,5312,Amaretto DiSaronno,750mL,3,68.97,22.99,2016-02-27,750,1,2.36,2555,DISARONNO INTERNATIONAL LLC,2,5,27
18_FURNESS_2373,18,2373,Jim Beam Maple,750mL,1,14.49,14.49,2016-02-27,750,1,0.79,12546,JIM BEAM BRANDS COMPANY    ,2,5,27
11_CARDEND_4262,11,4262,Capt Morgan Spiced Rum,750mL,3,50.97,16.99,2016-02-27,750,1,2.36,3960,DIAGEO NORTH AMERICA INC   ,2,5,27
11_CARDEND_18893,11,18893,19 Crimes Red,750mL,2,19.98,9.99,2016-02-27,750,2,0.22,9819,TREASURY WINE ESTATES      ,2,5,27
12_LEESIDE_6526,12,6526,Peter Lehmann Shiraz,750mL,2,15.98,7.99,2016-02-27,750,2,0.22,4425,MARTIGNETTI COMPANIES,2,5,27
11_CARDEND_23155,11,23155,Rocca Delle Macie Chianti C,750mL,1,19.99,19.99,2016-02-27,750,2,0.11,6785,PALM BAY INTERNATIONAL INC ,2,5,27
14_BROMWICH_4696,14,4696,Blue Chair Bay Banana Rum,750mL,1,16.99,16.99,2016-02-27,750,1,0.79,6213,MHW LTD                    ,2,5,27
15_WANBORNE_1867,15,1867,Jack Daniels Tennessee Honey,50mL,2,5.98,2.99,2016-02-27,50,1,0.1,1128,BROWN-FORMAN CORP          ,2,5,27
11_CARDEND_12079,11,12079,F Coppola Votre Sante Chard,750mL,1,10.99,10.99,2016-02-27,750,2,0.11,2000,SOUTHERN WINE & SPIRITS NE ,2,5,27
10_HORNSEY_44037,10,44037,Barefoot Pnt Grigio Cal,750mL,6,37.74,6.29,2016-02-27,750,2,0.68,3252,E & J GALLO WINERY         ,2,5,27
16_LUNDY_8170,16,8170,Courvoisier VS Cognac,50mL,1,2.99,2.99,2016-02-27,50,1,0.05,12546,JIM BEAM BRANDS COMPANY    ,2,5,27
13_TARMSWORTH_8064,13,8064,Canadian Club,50mL,3,2.97,0.99,2016-02-27,50,1,0.16,12546,JIM BEAM BRANDS COMPANY    ,2,5,27
14_BROMWICH_5259,14,5259,Blue Chair Bay Coconut Rum,750mL,1,16.99,16.99,2016-02-27,750,1,0.79,6213,MHW LTD                    ,2,5,27
1_HARDERSFIELD_2767,1,2767,Johnnie Walker Blue Label,750mL,1,219.99,219.99,2016-02-27,750,1,0.79,3960,DIAGEO NORTH AMERICA INC   ,2,5,27
1_HARDERSFIELD_38131,1,38131,Principato Pnt Gr Sicilia,1.5L,1,11.99,11.99,2016-02-27,1500,2,0.22,6785,PALM BAY INTERNATIONAL INC ,2,5,27
13_TARMSWORTH_43223,13,43223,Ch Beauchene Cotes du Rhone,750mL,5,44.95,8.99,2016-02-27,750,2,0.56,10754,PERFECTA WINES             ,2,5,27
10_HORNSEY_3702,10,3702,Kinky Vodka,50mL,4,3.96,0.99,2016-02-27,50,1,0.21,7153,PINE STATE TRADING CO      ,2,5,27
1_HARDERSFIELD_46734,1,46734,Gnarly Head Cab Svgn Cal,750mL,1,9.99,9.99,2016-02-27,750,2,0.11,2242,DELICATO VINEYARDS INC     ,2,5,27
14_BROMWICH_2517,14,2517,Balvenie 14 Yr Caribean Cask,750mL,1,74.99,74.99,2016-02-27,750,1,0.79,3664,WILLIAM GRANT & SONS INC   ,2,5,27
13_TARMSWORTH_5042,13,5042,Tequila Rose Liqueur,750mL,1,14.99,14.99,2016-02-27,750,1,0.79,5992,MCCORMICK DISTILLING CO    ,2,5,27
11_CARDEND_6950,11,6950,Solerno Blood Orange Liqueur,750mL,1,31.99,31.99,2016-02-27,750,1,0.79,3664,WILLIAM GRANT & SONS INC   ,2,5,27
12_LEESIDE_3836,12,3836,Smirnoff Citrus Vodka,750mL,1,12.99,12.99,2016-02-27,750,1,0.79,3960,DIAGEO NORTH AMERICA INC   ,2,5,27
11_CARDEND_5316,11,5316,Amaretto DiSaronno,50mL,2,4.58,2.29,2016-02-27,50,1,0.1,2555,DISARONNO INTERNATIONAL LLC,2,5,27
19_WINTERVALE_38457,19,38457,Smoking Loon Pnt Nr,750mL,2,15.98,7.99,2016-02-27,750,2,0.22,9552,M S WALKER INC             ,2,5,27
12_LEESIDE_2760,12,2760,Jack Daniels Tennessee Honey,1.75L,1,38.99,38.99,2016-02-27,1750,1,1.84,1128,BROWN-FORMAN CORP          ,2,5,27
1_HARDERSFIELD_3511,1,3511,New Amsterdam Vodka,750mL,3,32.97,10.99,2016-02-27,750,1,2.36,3252,E & J GALLO WINERY         ,2,5,27
10_HORNSEY_426,10,426,Crystal Head Vodka,50mL,1,7.99,7.99,2016-02-27,50,1,0.05,9165,ULTRA BEVERAGE COMPANY LLP ,2,5,27
11_CARDEND_4174,11,4174,Kraken Black Spiced Rum,1.75L,1,29.99,29.99,2016-02-27,1750,1,1.84,7245,PROXIMO SPIRITS INC.       ,2,5,27
1_HARDERSFIELD_34903,1,34903,Smoking Loon Cab Svgn,750mL,1,7.99,7.99,2016-02-27,750,2,0.11,9552,M S WALKER INC             ,2,5,27
14_BROMWICH_3349,14,3349,Russian Standard Vodka,50mL,1,0.99,0.99,2016-02-27,50,1,0.05,10050,Russian Standard Vodka     ,2,5,27
12_LEESIDE_46021,12,46021,Spellbound Cab Svgn Cal,750mL,1,11.99,11.99,2016-02-27,750,2,0.11,9165,ULTRA BEVERAGE COMPANY LLP ,2,5,27
10_HORNSEY_17041,10,17041,Sutter Home Pink Moscato,1.5L,1,9.99,9.99,2016-02-27,1500,2,0.22,8892,TRINCHERO FAMILY ESTATES   ,2,5,27
1_HARDERSFIELD_6273,1,6273,Vendange Wh Znfdl,1.5L,1,7.99,7.99,2016-02-27,1500,2,0.22,1392,CONSTELLATION BRANDS INC   ,2,5,27
12_LEESIDE_6879,12,6879,Maurice's Mentholated Mint,50mL,1,0.99,0.99,2016-02-27,50,1,0.05,9552,M S WALKER INC             ,2,5,27
17_OLDHAM_28579,17,28579,R M Woodbridge Merlot Cal,750mL,2,15.98,7.99,2016-02-27,750,2,0.22,1392,CONSTELLATION BRANDS INC   ,2,5,27
10_HORNSEY_24455,10,24455,Franciscan Cab Svgn Napa,750mL,1,24.99,24.99,2016-02-27,750,2,0.11,1392,CONSTELLATION BRANDS INC   ,2,5,27
13_TARMSWORTH_3568,13,3568,Pearl Cucumber Vodka,50mL,3,2.97,0.99,2016-02-27,50,1,0.16,8352,LUXCO INC                  ,2,5,27
12_LEESIDE_3879,12,3879,Smirnoff 80 Proof Traveler,750mL,1,10.99,10.99,2016-02-27,750,1,0.79,3960,DIAGEO NORTH AMERICA INC   ,2,5,27
10_HORNSEY_8620,10,8620,Sambuca Romana,375mL,2,23.98,11.99,2016-02-27,375,1,0.79,3960,DIAGEO NORTH AMERICA INC   ,2,5,27
10_HORNSEY_41253,10,41253,Ch St Jean Cab Svgn Cal,750mL,2,19.9,9.95,2016-02-27,750,2,0.22,9819,TREASURY WINE ESTATES      ,2,5,27
16_LUNDY_8171,16,8171,Leroux Blackberry Brandy,50mL,1,0.99,0.99,2016-02-27,50,1,0.05,12546,JIM BEAM BRANDS COMPANY    ,2,5,27
19_WINTERVALE_3779,19,3779,Three Olives Cherry Vodka,750mL,1,12.99,12.99,2016-02-27,750,1,0.79,7245,PROXIMO SPIRITS INC.       ,2,5,27
14_BROMWICH_2432,14,2432,Crown Royal,750mL,3,68.97,22.99,2016-02-27,750,1,2.36,3960,DIAGEO NORTH AMERICA INC   ,2,5,27
10_HORNSEY_29619,10,29619,Schmitt Sohne Auslese,750mL,1,15.99,15.99,2016-02-27,750,2,0.11,9552,M S WALKER INC             ,2,5,27
15_WANBORNE_5697,15,5697,Metcalfe's Maple Liqueur,750mL,1,19.99,19.99,2016-02-27,750,1,0.79,9165,ULTRA BEVERAGE COMPANY LLP ,2,5,27
10_HORNSEY_4075,10,4075,Bacardi Pineapple Fusion,1.75L,1,23.99,23.99,2016-02-27,1750,1,1.84,480,BACARDI USA INC            ,2,5,27
11_CARDEND_14129,11,14129,14 Hands Hot to Trot Red,750mL,1,7.99,7.99,2016-02-27,750,2,0.11,8673,STE MICHELLE WINE ESTATES  ,2,5,27
15_WANBORNE_44228,15,44228,Clean Slate Rsl Mosel,750mL,4,47.96,11.99,2016-02-27,750,2,0.45,7153,PINE STATE TRADING CO      ,2,5,27
10_HORNSEY_11970,10,11970,Zaccagnini Montepulciano Rsv,750mL,7,104.93,14.99,2016-02-27,750,2,0.79,2000,SOUTHERN WINE & SPIRITS NE ,2,5,27
19_WINTERVALE_2663,19,2663,Dewars White Label,1.75L,1,39.99,39.99,2016-02-27,1750,1,1.84,480,BACARDI USA INC            ,2,5,27
19_WINTERVALE_3887,19,3887,Wolfschmidt Vodka 80 Proof,1.75L,1,11.49,11.49,2016-02-27,1750,1,1.84,8352,LUXCO INC                  ,2,5,27
10_HORNSEY_4299,10,4299,Capt Morgan White Grapefruit,750mL,1,12.99,12.99,2016-02-27,750,1,0.79,3960,DIAGEO NORTH AMERICA INC   ,2,5,27
1_HARDERSFIELD_13940,1,13940,Black Box Malbec,3L,6,113.94,18.99,2016-02-27,3000,2,2.7,1392,CONSTELLATION BRANDS INC   ,2,5,27
1_HARDERSFIELD_37984,1,37984,Barone Fini Pnt Gr Valdadige,750mL,1,10.99,10.99,2016-02-27,750,2,0.11,4425,MARTIGNETTI COMPANIES,2,5,27
1_HARDERSFIELD_8823,1,8823,Leroux Apricot Brandy,750mL,2,13.98,6.99,2016-02-27,750,1,1.57,12546,JIM BEAM BRANDS COMPANY    ,2,5,27
13_TARMSWORTH_2589,13,2589,Jameson Irish Whiskey,1.75L,2,79.98,39.99,2016-02-27,1750,1,3.67,17035,PERNOD RICARD USA          ,2,5,27
1_HARDERSFIELD_35650,1,35650,Penley Est Phoenix Cab Svgn,750mL,1,18.99,18.99,2016-02-27,750,2,0.11,4425,MARTIGNETTI COMPANIES,2,5,27
18_FURNESS_6216,18,6216,Taylor Tawny Port,1.5L,1,7.99,7.99,2016-02-27,1500,2,0.22,1392,CONSTELLATION BRANDS INC   ,2,5,27
11_CARDEND_37678,11,37678,Castle Rock Pnt Nr,750mL,4,43.96,10.99,2016-02-27,750,2,0.45,4425,MARTIGNETTI COMPANIES,2,5,27
11_CARDEND_8223,11,8223,Dom Chandon Blanc de Noir C,750mL,1,15.99,15.99,2016-02-27,750,1,0.79,8112,MOET HENNESSY USA INC      ,2,5,27
1_HARDERSFIELD_23143,1,23143,Bogle Chard,750mL,2,19.98,9.99,2016-02-27,750,2,0.22,4425,MARTIGNETTI COMPANIES,2,5,27
1_HARDERSFIELD_1867,1,1867,Jack Daniels Tennessee Honey,50mL,1,2.99,2.99,2016-02-27,50,1,0.05,1128,BROWN-FORMAN CORP          ,2,5,27
13_TARMSWORTH_4103,13,4103,Capt Morgan White,750mL,1,14.99,14.99,2016-02-27,750,1,0.79,3960,DIAGEO NORTH AMERICA INC   ,2,5,27
15_WANBORNE_4176,15,4176,Blackheart Spiced Rum,750mL,1,10.99,10.99,2016-02-27,750,1,0.79,3924,HEAVEN HILL DISTILLERIES   ,2,5,27
14_BROMWICH_1892,14,1892,Yukon Jack,50mL,19,18.81,0.99,2016-02-27,50,1,1.0,3960,DIAGEO NORTH AMERICA INC   ,2,5,27
